armLemma	armForm	pos	pos_coarse	feats
հայր	հայր	N	Nb	NUMBs|CASEn
հայր	հայր	N	Nb	NUMBs|CASEv
հայր	հարս	N	Nb	NUMBp|CASEa
հայր	հարցʻ	N	Nb	NUMBp|CASEg
հայր	հարքʻ	N	Nb	NUMBp|CASEn
հայր	հաւր	N	Nb	NUMBs|CASEd
հայր	հաւր	N	Nb	NUMBs|CASEg
հայր	հաւրէ	N	Nb	NUMBs|CASEb
հայցʻեմ	հայցʻեցʻէ՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
հայցʻեմ	հայցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
հայցʻուած	հայցʻուածս	N	Nb	NUMBp|CASEa
հանապազ	հանապա՛զ	D	Df	INFLn
հանապազ	հանապազ	D	Df	INFLn
հանապազորդ	հանապազորդ	A	A-	NUMBs|CASEa
հանգիստ	հանգիստ	N	Nb	NUMBs|CASEa
հանգուցʻանեմ	հանգուցʻեալ	V	V-	NUMBs|MOODp|CASEn
հանգչʻիմ	հանգիր	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICp
հանգչʻիմ	հանգիցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
հանգչʻիմ	հանգիցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հանդարտեմ	հանդարտեցʻի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հանդերձ#1	հանդերձ	R	R-	INFLn
հանդերձ#2	հանդերձ	N	Nb	NUMBs|CASEa
հանդերձ#2	հանդերձ	N	Nb	NUMBs|CASEn
հանդերձ#2	հանդերձ	R	R-	INFLn
հանդերձ#2	հանդերձէ	N	Nb	NUMBs|CASEb
հանդերձ#2	հանդերձի	N	Nb	NUMBs|CASEg
հանդերձ#2	հանդերձս	N	Nb	NUMBp|CASEa
հանդերձ#2	հանդերձս	N	Nb	NUMBp|CASEl
հանդերձ#2	հանդերձքʻ	N	Nb	NUMBp|CASEn
հանդէպ	հանդէ՛պ	R	R-	INFLn
հանդէպ	հանդէպ	R	R-	INFLn
հանեմ	Եհան	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հանեմ	եհա՛ն	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հանեմ	եհան	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հանեմ	հա՛ն	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
հանեմ	հան	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
հանեմ	հանե՛լ	V	V-	MOODn
հանեմ	հանեա՛լ	V	V-	NUMBs|MOODp|CASEn
հանեմ	հանեալ	V	V-	NUMBs|MOODp|CASEn
հանեմ	հանել	V	V-	MOODn
հանեմ	հանեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
հանեմ	հանէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
հանեմ	հանէ՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
հանեմ	հանէ՛քʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
հանեմ	հանէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
հանեմ	հանի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հանեմ	հանին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հանեմ	հանիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
հանեմ	հանիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
հանեմ	հանիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
հանեմ	հանցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
հանեմ	հանցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հաշիւ	հաշիւ	N	Nb	NUMBs|CASEa
հասակ	հասակ	N	Nb	NUMBs|CASEa
հասակ	հասակաւ	N	Nb	NUMBs|CASEi
հասանեմ	եհաս	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հասանեմ	հասանել	V	V-	MOODn
հասանեմ	հասանելոյ	V	V-	MOODd|CASEd
հասանեմ	հասանիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
հասանեմ	հասեա՛լ	V	V-	NUMBs|MOODp|CASEn
հասանեմ	հասի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հասանեմ	հասին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հասկ	հասկ	N	Nb	NUMBs|CASEa
հասու	հասու	N	Nb	NUMBs|CASEn
հասուցʻանեմ	հասոյցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հաստատեմ	հաստատեալ	V	V-	NUMBs|MOODp|CASEn
հաստատեմ	հաստատեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հաստատեմ	հաստատելոցʻ	V	V-	NUMBp|MOODp|CASEg
հաստատեմ	հաստատեսցʻե՛ս	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICa
հաստատեմ	հաստատեցʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
հատ	հատ	N	Nb	NUMBs|CASEa
հատ	հատոյ	N	Nb	NUMBs|CASEd
հատանեմ	հատանել	V	V-	MOODn
հատանեմ	հատանի՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICp
հատանեմ	հատցʻե՛ս	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICa
հատավաճառ̄	հատավաճառ̄ացʻ	N	Nb	NUMBp|CASEg
հատուցʻանեմ	հատուսցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
հատուցʻանեմ	հատուցʻանել	V	V-	MOODn
հատուցʻանեմ	հատուցʻանելոյ	V	V-	MOODd|CASEg
հատուցʻանեմ	հատուցʻանիցʻես	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
հատուցʻանեմ	հատուցʻի՛ցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
հատուցʻանեմ	հատուցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
հատուցʻումն	հատուցʻումն	N	Nb	NUMBs|CASEa
հատուցʻումն	հատուցʻումն	N	Nb	NUMBs|CASEn
հարաւ	հարաւ	N	Nb	NUMBs|CASEn
հարաւ	հարաւոյ	N	Nb	NUMBs|CASEb
հարաւ	հարաւոյ	N	Nb	NUMBs|CASEg
հարթʻ	հա՛րթʻ	A	A-	NUMBs|CASEa
հարիւր	հարի՛ւր	M	Ma	NUMBp|CASEa
հարիւր	հարի՛ւր	M	Ma	NUMBs|CASEa
հարիւր	հարիւր	M	Ma	INFLn
հարիւր	հարիւր	M	Ma	NUMBp|CASEn
հարիւրապատիկ	հարիւրապատի՛կ	D	Df	
հարիւրապետ	Հարիւրապետի	N	Nb	NUMBs|CASEg
հարիւրապետ	հարիւրապետ	N	Nb	NUMBs|CASEn
հարիւրապետ	հարիւրապետի	N	Nb	NUMBs|CASEg
հարկ	հարկ	N	Nb	NUMBs|CASEn
հարկ	հարկս	N	Nb	NUMBp|CASEa
հարկանեմ	եհար	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հարկանեմ	հարան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
հարկանեմ	հարաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
հարկանեմ	հարեալ	V	V-	NUMBs|MOODp|CASEn
հարկանեմ	հարին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հարկանեմ	հարկանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
հարկանեմ	հարկանել	V	V-	MOODn
հարկանեմ	հարկանէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
հարկանեմ	հարկանի՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICp
հարկանեմ	հարկանիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
հարկանեմ	հարցʻես	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICa
հարկանեմ	հարցʻո՛ւքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
հարուած	հարուածոցʻ	N	Nb	NUMBp|CASEb
հարսանիքʻ	հարսանեացʻ	N	Nb	NUMBp|CASEb
հարսանիքʻ	հարսանիս	N	Nb	NUMBp|CASEa
հարսն	հարսն	N	Nb	NUMBs|CASEn
հարսն	հարսնէ	N	Nb	NUMBs|CASEb
հարցʻանեմ	Եհարցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հարցʻանեմ	Հարցʻանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
հարցʻանեմ	Հարցʻանէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
հարցʻանեմ	Հարցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հարցʻանեմ	եհարցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հարցʻանեմ	հարցʻանեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
հարցʻանեմ	հարցʻանել	V	V-	MOODn
հարցʻանեմ	հարցʻանէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
հարցʻանեմ	հարցʻանիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
հարցʻանեմ	հարցʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
հարցʻանեմ	հարցʻի՛ցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
հարցʻանեմ	հարցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հարցʻանեմ	հարցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
հացʻ	հա՛ցʻ	N	Nb	NUMBs|CASEa
հացʻ	հացʻ	N	Nb	NUMBs|CASEa
հացʻ	հացʻ	N	Nb	NUMBs|CASEn
հացʻ	հացʻի	N	Nb	NUMBs|CASEg
հացʻ	հացʻիւ	N	Nb	NUMBs|CASEi
հացʻալիցʻ	հացʻալիցʻքʻ	A	A-	NUMBp|CASEn
հաւ	հաւ	N	Nb	NUMBs|CASEn
հաւ	հաւու	N	Nb	NUMBs|CASEg
հաւանեմ	հաւանեցʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
հաւանիմ	հաւանեսցʻին	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICp
հաւասար	հաւասա՛ր	A	A-	NUMBs|CASEn
հաւատամ	հաւատալ	V	V-	MOODn
հաւատամ	հաւատայ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
հաւատամ	հաւատայի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
հաւատամ	հաւատային	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հաւատամ	հաւատայցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
հաւատամ	հաւատայքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
հաւատամ	հաւատան	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
հաւատամ	հաւատասցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
հաւատամ	հաւատասցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հաւատամ	հաւատացʻեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
հաւատամ	հաւատացʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
հաւատարիմ	հաւատարիմ	A	A-	NUMBp|CASEn
հաւատարիմ	հաւատարիմ	A	A-	NUMBs|CASEn
հաւատարիմ	հաւատարիմքʻ	A	A-	NUMBp|CASEn
հաւատքʻ	հաւատս	N	Nb	NUMBp|CASEa
հաւատքʻ	հաւատքʻ	N	Nb	NUMBp|CASEn
հաւտ	հաւտ	N	Nb	NUMBs|CASEn
հաւտ	հաւտիցʻ	N	Nb	NUMBp|CASEg
հեթʻանոս	հեթʻանոսացʻ	N	Nb	NUMBp|CASEd
հեթʻանոս	հեթʻանոսացʻ	N	Nb	NUMBp|CASEg
հեթʻանոս	հեթʻանոսս	N	Nb	NUMBp|CASEa
հեթʻանոս	հեթʻանոսքʻ	N	Nb	NUMBp|CASEn
հեծանոցʻ	հեծանոցʻ	N	Nb	NUMBs|CASEn
հեծուցʻանեմ	հեծուցʻի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հեղգասիրտ	հեղգասիրտքʻ	A	A-	NUMBp|CASEn
հեղեղ	հեղեղացʻ	N	Nb	NUMBp|CASEg
հեղձնում	հեղձա՛ւ	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
հեղձնում	հեղձնուն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICp
հեղձուցʻանեմ	հեղջուցʻի՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
հեղում	հեղեալ	V	V-	NUMBs|MOODp|CASEn
հեղում	հեղլոյ	V	V-	MOODd|CASEn
հեղում	հեղու	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
հեռ̄ագոյն	հեռ̄ագո՛յն	D	Df	INFLn
հեռ̄ագոյն	հեռ̄ագոյն	A	A-	NUMBs|CASEn
հեռ̄ագոյն	հեռ̄ագոյն	D	Df	INFLn
հեռ̄անամ	հեռ̄անա՛ն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
հեռ̄աստան	հեռ̄աստանէ	A	A-	NUMBs|CASEb
հեռ̄ի	հեռ̄ի	A	A-	NUMBs|CASEa
հեռ̄ի	հեռ̄ի	A	A-	NUMBs|CASEn
հետ	հետէ	N	Nb	NUMBs|CASEb
հետ#2	հետէ	N	Nb	NUMBs|CASEb
հեր	հեր	N	Nb	NUMBs|CASEn
հեր	հերով	N	Nb	NUMBs|CASEi
հերձանեմ	հերձա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
հերովդէս	Հերովդէս	N	Ne	NUMBs|CASEn
հերովդէս	Հէրովդէս	N	Ne	NUMBs|CASEa
հերովդէս	Հէրովդէս	N	Ne	NUMBs|CASEn
հերովդէս	Հէրովդի	N	Ne	NUMBs|CASEg
հզաւր	հզաւր	A	A-	NUMBs|CASEn
հզաւր	հզաւրս	A	A-	NUMBp|CASEa
հզաւրագոյն	հզաւրագոյն	A	A-	NUMBs|CASEn
հիանամ	հիանալ	V	V-	MOODn
հիմն	հիման	N	Nb	NUMBs|CASEg
հիմն	հիմն	N	Nb	NUMBs|CASEa
հիմն	հիմն	N	Nb	NUMBs|CASEn
հին	հինս	A	A-	NUMBp|CASEa
հին#2	հի՛ն	A	A-	NUMBs|CASEn
հին#2	հին	A	A-	NUMBs|CASEa
հին#2	հնոյ	A	A-	NUMBs|CASEd
հինգ	հինգ	M	Ma	INFLn
հինգ	հինգ	M	Ma	NUMBp|CASEa
հինգ	հինգ	M	Ma	NUMBp|CASEn
հինգ.հազար	հի՛նգ.հազար	M	Ma	INFLn
հինգ.հարիւր	հի՛նգ.հարիւր	N	Nb	NUMBs|CASEa
հիւանդ	հիւանդ	A	A-	NUMBs|CASEa
հիւանդ	հիւանդացʻ	A	A-	NUMBp|CASEd
հիւանդ	հիւանդացʻ	A	A-	NUMBp|CASEg
հիւանդ	հիւանդքʻ	A	A-	NUMBp|CASEn
հիւանդանամ	հիւանդացʻեալ	V	V-	NUMBs|MOODp|CASEn
հիւանդութʻիւն	հիւանդութʻեան	N	Nb	NUMBs|CASEg
հիւանդութʻիւն	հիւանդութʻեանցʻ	N	Nb	NUMBp|CASEb
հիւանդութʻիւն	հիւանդութʻենէ	N	Nb	NUMBs|CASEb
հիւանդութʻիւն	հիւանդութʻիւնս	N	Nb	NUMBp|CASEa
հիւթʻ	հիւթʻոյ	N	Nb	NUMBs|CASEg
հիւսիս	հիւսիւսոյ	N	Nb	NUMBs|CASEb
հնազանդ	հնազա՛նդ	A	A-	NUMBs|CASEn
հնազանդիմ	հնազանդեսցʻի՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հնազանդիմ	հնազանդին	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
հնանամ	հնանալոյ	V	V-	MOODd|CASEg
հնանամ	հնացʻեալ	V	V-	NUMBs|MOODp|CASEn
հնար	հնար	N	Nb	NUMBs|CASEn
հնարաւոր	հնարաւո՛րքʻ	A	A-	NUMBs|CASEn
հնգետասաներորդ	հինգետասաներորդի	M	Mo	NUMBs|CASEl
հնձեմ	հնձեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
հնձեմ	հնձեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
հնձեմ	հնձես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
հնոցʻ	հնոցʻ	N	Nb	NUMBs|CASEa
հոգամ	հոգալ	V	V-	MOODn
հոգամ	հոգայցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
հոգամ	հոգայքʻ	V	V-	PERS2|NUMBp|TENSp|MOODm|VOICa
հոգամ	հոգաս	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
հոգի	հոգի	N	Nb	NUMBs|CASEa
հոգի	հոգի	N	Nb	NUMBs|CASEn
հոգի	հոգի՛	N	Nb	NUMBs|CASEn
հոգի	հոգովքʻ	N	Nb	NUMBp|CASEi
հոգի	հոգւ_ով_	N	Nb	NUMBs|CASEi
հոգի	հոգւոյ	N	Nb	NUMBs|CASEb
հոգի	հոգւոյ	N	Nb	NUMBs|CASEg
հոգի	հոգւով	N	Nb	NUMBs|CASEi
հոգի	ոգի	N	Nb	NUMBs|CASEa
հոգքʻ	հոգս	N	Nb	NUMBp|CASEa
հող	հողոյ	N	Nb	NUMBs|CASEg
հողագործ	հողագործ	N	Nb	NUMBs|CASEa
հողմ	հողմոյ	N	Nb	NUMBs|CASEb
հողմ	հողմոյ	N	Nb	NUMBs|CASEd
հողմ	հողմոյ	N	Nb	NUMBs|CASEg
հողմ	հողմոցʻ	N	Nb	NUMBp|CASEd
հոսեմ	հոսեսցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հովանի	հովանի	N	Nb	NUMBs|CASEa
հովանի	հովանի	N	Nb	NUMBs|CASEn
հովիւ	հովի՛ւքʻ	N	Nb	NUMBp|CASEn
հովիւ	հովիւ	N	Nb	NUMBs|CASEa
հովիւ	հովիւքʻ	N	Nb	NUMBp|CASEn
հունձքʻ	Հունձքʻ	N	Nb	NUMBs|CASEn
հունձքʻ	հնձոցʻ	N	Nb	NUMBp|CASEg
հունձքʻ	հունձս	N	Nb	NUMBp|CASEa
հուր	Հո՛ւր	N	Nb	NUMBs|CASEa
հուր	հաւր	N	Nb	NUMBs|CASEa
հուր	հուր	N	Nb	NUMBs|CASEn
հուր	հրով	N	Nb	NUMBs|CASEi
հռ̄չʻակ	հռ̄չʻակ	N	Nb	NUMBs|CASEn
հրաժարեմ	հրաժարե՛լ	V	V-	MOODn
հրաժարեմ	հրաժարեալ	V	V-	NUMBs|MOODp|CASEa
հրաժարեմ	հրաժարեսցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
հրամայեմ	հրամայեա՛ցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հրամայեմ	հրամայեալ	V	V-	NUMBp|MOODp|CASEa
հրամայեմ	հրամայեալս	V	V-	NUMBp|MOODp|CASEa
հրամայեմ	հրամայեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հրամայեմ	հրամայեցʻեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
հրաման	հրամա՛ն	N	Nb	NUMBs|CASEa
հրաման	հրաման	N	Nb	NUMBs|CASEa
հրաման	հրաման	N	Nb	NUMBs|CASEn
հրաման	հրամանս	N	Nb	NUMBp|CASEa
հրապարակ	հրա_պա_րակս	N	Nb	NUMBp|CASEa
հրապարակ	հրապարակս	N	Nb	NUMBp|CASEa
հրապարակ	հրապարակս	N	Nb	NUMBp|CASEl
հրաւիրեմ	հրաւիրեա՛ցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
հրաւիրեմ	հրաւիրեալս	V	V-	NUMBp|MOODp|CASEa
հրեայքʻ	հրէիցʻ	N	Nb	NUMBp|CASEg
հրեշտակ	հըրեշտեկացʻ	N	Nb	NUMBp|CASEd
հրեշտակ	հրեշտակ	N	Nb	NUMBs|CASEa
հրեշտակ	հրեշտակ	N	Nb	NUMBs|CASEn
հրեշտակ	հրեշտակացʻ	N	Nb	NUMBp|CASEd
հրեշտակ	հրեշտակացʻ	N	Nb	NUMBp|CASEg
հրեշտակ	հրեշտակէ	N	Nb	NUMBs|CASEb
հրեշտակ	հրեշտակի	N	Nb	NUMBs|CASEl
հրեշտակ	հրեշտակս	N	Nb	NUMBp|CASEa
հրեշտակ	հրեշտակքʻ	N	Nb	NUMBp|CASEn
հրեշտակ	հրեշտեկացʻ	N	Nb	NUMBp|CASEd
հրեշտակ	հրեշտեկացʻ	N	Nb	NUMBp|CASEg
հրեշտակութʻիւն	հրեշտակութʻիւն	N	Nb	NUMBs|CASEa
հրէաստան	Հրէաստան	N	Ne	NUMBs|CASEa
հրէաստան	Հրէաստան	N	Ne	NUMBs|CASEl
հրէաստան	Հրէաստան	N	Ne	NUMBs|CASEn
հրէաստան	Հրէաստանէ	N	Ne	NUMBs|CASEb
հրէաստան	Հրէաստանի	N	Ne	NUMBs|CASEg
հրէաստան	Հրէաստանի	N	Ne	NUMBs|CASEl
ձագ	ձագ	N	Nb	NUMBs|CASEn
ձագ	ձագս	N	Nb	NUMBp|CASEa
ձախ	ձախմէ	A	A-	NUMBs|CASEb
ձայն	Ձայն	N	Nb	NUMBs|CASEn
ձայն	ձայն	N	Nb	NUMBs|CASEa
ձայն	ձայն	N	Nb	NUMBs|CASEn
ձայն	ձայնս	N	Nb	NUMBp|CASEa
ձանձրանամ	ձանձրանալ	V	V-	MOODn
ձգեմ	Ձգեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ձգեմ	ձգեա՛	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ձգեմ	ձգեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ձգեմ	ձգեցʻէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODi|VOICa
ձեռ̄ն	ձե՛ռ̄ս	N	Nb	NUMBp|CASEa
ձեռ̄ն	ձեռ̄անէ	N	Nb	NUMBs|CASEb
ձեռ̄ն	ձեռ̄ացʻ	N	Nb	NUMBp|CASEb
ձեռ̄ն	ձեռ̄ին	N	Nb	NUMBs|CASEl
ձեռ̄ն	ձեռ̄ն	N	Nb	NUMBs|CASEa
ձեռ̄ն	ձեռ̄ն	N	Nb	NUMBs|CASEn
ձեռ̄ն	ձեռ̄ս	N	Nb	NUMBp|CASEa
ձեռ̄ն	ձեռ̄ս	N	Nb	NUMBp|CASEl
ձեր	ձեր	P	Ps	PERS2|NUMBs|CASEa
ձեր	ձերմէ	P	Ps	PERS2|NUMBs|CASEb
ձեր	ձերով	P	Ps	PERS2|NUMBs|CASEi
ձեր	ձերոցʻ	P	Ps	PERS2|NUMBp|CASEb
ձեր	ձերոցʻ	P	Ps	PERS2|NUMBp|CASEd
ձեր	ձերոցʻ	P	Ps	PERS2|NUMBp|CASEg
ձեր	ձերում	P	Ps	PERS2|NUMBs|CASEl
ձէթʻ	ձէթʻ	N	Nb	NUMBs|CASEa
ձէթʻ	ձիթʻոյ	N	Nb	NUMBs|CASEg
ձիթʻենի	ձիթʻենեացʻ	N	Nb	NUMBp|CASEg
ձկնորս	ձկնորսքʻ	N	Nb	NUMBp|CASEn
ձոր	ձորքʻ	N	Nb	NUMBp|CASEn
ձորձ	ձորձոյ	N	Nb	NUMBs|CASEg
ձորձ	ձորձս	N	Nb	NUMBp|CASEa
ձու	ձու	N	Nb	NUMBs|CASEa
ձուկն	ձկան	N	Nb	NUMBs|CASEg
ձուկն	ձկանցʻ	N	Nb	NUMBp|CASEg
ձուկն	ձկունս	N	Nb	NUMBp|CASEa
ձուկն	ձուկն	N	Nb	NUMBs|CASEa
ղեգեովն	Ղեգեո՛վն	N	Nb	NUMBs|CASEn
ճանաչʻեմ	ծանեա՛ն	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
ճանաչʻեմ	ծանեան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
ճանաչʻեմ	ծանեար	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICp
ճանաչʻեմ	ծանեաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
ճանաչʻեմ	ծանիցʻես	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICa
ճանաչʻեմ	ծանիցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
ճանաչʻեմ	ճանաչʻելոյ	V	V-	MOODd|CASEb
ճանաչʻեմ	ճանաչʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
ճանաչʻեմ	ճանաչʻի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICp
ճանապարհ	ճանապարհ	N	Nb	NUMBs|CASEa
ճանապարհ	ճանապարհաւ	N	Nb	NUMBs|CASEi
ճանապարհ	ճանապարհի	N	Nb	NUMBs|CASEl
ճանապարհ	ճանապարհի՛	N	Nb	NUMBs|CASEl
ճանապարհ	ճանապարհս	N	Nb	NUMBp|CASEa
ճանապարհորդեմ	ճանապարհորդեալ	V	V-	NUMBs|MOODp|CASEn
ճաշ	ճաշ	N	Nb	NUMBs|CASEa
ճաշակեմ	ճաշակեսցʻեն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
ճաշակեմ	ճաշակեսցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
ճմլեմ	ճմլեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ճշմարիտ	ճշմարիտ	A	A-	NUMBs|CASEa
ճշմարտութʻիւն	ճշմարտութʻեա՛մբ	N	Nb	NUMBs|CASEi
ճշմարտութʻիւն	ճշմարտութʻեամբ	N	Nb	NUMBs|CASEi
ճշմարտութʻիւն	ճշմարտութʻիւն	N	Nb	NUMBs|CASEa
ճրագ	Ճրագ	N	Nb	NUMBs|CASEn
ճրագ	ճրագ	N	Nb	NUMBs|CASEa
ճրագ	ճրագ	N	Nb	NUMBs|CASEn
ճրագ	ճրագունքʻ	N	Nb	NUMBp|CASEn
մազ	մազ	N	Nb	NUMBs|CASEn
մալխ	մալխոյ	N	Nb	NUMBs|CASEd
մախաղ	մախա՛ղ	N	Nb	NUMBs|CASEa
մախաղ	մախաղ	N	Nb	NUMBs|CASEa
մախաղ	մախաղի	N	Nb	NUMBs|CASEg
մահ	մահ	N	Nb	NUMBs|CASEa
մահ	մահու	N	Nb	NUMBs|CASEd
մահ	մահու	N	Nb	NUMBs|CASEg
մահիճքʻ	մահիճս	N	Nb	NUMBp|CASEa
մահիճքʻ	մահիճս	N	Nb	NUMBp|CASEl
մահիճքʻ	մահճաւքʻ	N	Nb	NUMBp|CASEi
մահիճքʻ	մարհճաւքʻ	N	Nb	NUMBp|CASEi
մաճ	մաճով	N	Nb	NUMBs|CASEi
մամոնայ	մամոնայէ	N	Nb	NUMBs|CASEb
մամոնայ	մամոնայի	N	Nb	NUMBs|CASEd
մամոնայ	մամոնայի	N	Nb	NUMBs|CASEl
մայր	մայր	N	Nb	NUMBs|CASEa
մայր	մայր	N	Nb	NUMBs|CASEn
մայր	մաւր	N	Nb	NUMBs|CASEg
մայր	մաւրէ	N	Nb	NUMBs|CASEb
մանանիխ	մանանխոյ	N	Nb	NUMBs|CASEg
