lemma;form;armLemma;armForm;pos;pos_coarse;feats
kam;ekacʻ;կամ;եկաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kam;ekácʻ;կամ;եկա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kam;kacʻin;կամ;կացին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kam;kacʻēkʻ;կամ;կացէք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
kam;kal;կամ;կալ;V;V-;MOODn
kam;kam;կամ;կամ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
kam;kan;կամ;կան;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
kam;kas;կամ;կաս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
kam;kay;կամ;կայ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
kam;kaycʻē;կամ;կայցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
kam;kaycʻēkʻ;կամ;կայցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
kam;kayikʻ;կամ;կայիք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
kam;kayin;կամ;կային;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
kam;kayr;կամ;կայր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kam;keas;կամ;կեաս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
kam;káy;կամ;կա՛յ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
kamakicʻ;kamakícʻkʻ;կամակից;կամակի՛ցք;N;Nb;NUMBp|CASEn
kamim;kamecʻan;կամիմ;կամեցան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
kamim;kamecʻarowkʻ;կամիմ;կամեցարուք;V;V-;PERS2|NUMBp|TENSa|MOODi|VOICp
kamim;kamecʻaw;կամիմ;կամեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
kamim;kamecʻay;կամիմ;կամեցայ;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICp
kamim;kamein;կամիմ;կամեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
kamim;kami;կամիմ;կամի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
kamim;kamicʻi;կամիմ;կամիցի;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
kamim;kamicʻi;կամիմ;կամիցի;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICp
kamim;kamicʻin;կամիմ;կամիցին;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICp
kamim;kamikʻ;կամիմ;կամիք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICp
kamim;kamim;կամիմ;կամիմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICp
kamim;kamimkʻ;կամիմ;կամիմք;V;V-;PERS1|NUMBp|TENSp|MOODi|VOICp
kamim;kamin;կամիմ;կամին;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
kamim;kamin;կամիմ;կամին;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICp
kamim;kamis;կամիմ;կամիս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
kamim;kamis;կամիմ;կամիս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICp
kamim;kamím;կամիմ;կամի՛մ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
kamim;kamím;կամիմ;կամի՛մ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICp
kamim;kamēr;կամիմ;կամէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kamim;kamēr;կամիմ;կամէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICp
kamim;kamḗr;կամիմ;կամէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kamkʻ;kamacʻ;կամք;կամաց;N;Nb;NUMBp|CASEb
kamkʻ;kamacʻ;կամք;կամաց;N;Nb;NUMBp|CASEd
kamkʻ;kamkʻ;կամք;կամք;N;Nb;NUMBp|CASEn
kamkʻ;kams;կամք;կամս;N;Nb;NUMBp|CASEa
kangnem;Kangnecʻaw;կանգնեմ;Կանգնեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
kangnem;kangnecʻáw;կանգնեմ;կանգնեցա՛ւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
kangnowmn;kangnowmn;կանգնումն;կանգնումն;N;Nb;NUMBs|CASEa
kangown;kangown;կանգուն;կանգուն;N;Nb;NUMBs|CASEa
kanxem;kanxeal;կանխեմ;կանխեալ;V;V-;NUMBs|MOODp|CASEn
kanxem;kanxḗr;կանխեմ;կանխէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kapankʻ;kapanacʻ;կապանք;կապանաց;N;Nb;NUMBp|CASEb
kapankʻ;kapans;կապանք;կապանս;N;Nb;NUMBp|CASEa
kapem;kapeacʻ;կապեմ;կապեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kapem;kapeal;կապեմ;կապեալ;V;V-;NUMBs|MOODp|CASEa
kapem;kapḗr;կապեմ;կապէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kapert;kapert;կապերտ;կապերտ;N;Nb;NUMBs|CASEn
kapʻar̄naowm;Kapʻar̄naowm;կափառնաում;Կափառնաում;N;Ne;NUMBs|CASEa
kapʻar̄naowm;Kapʻar̄naowm;կափառնաում;Կափառնաում;N;Ne;NUMBs|CASEv
kapʻar̄naowm;Kapʻar̄nawowm;կափառնաում;Կափառնաւում;N;Ne;NUMBs|CASEl
karasi;karaseaw;կարասի;կարասեաւ;N;Nb;NUMBs|CASEi
karasi;karasi;կարասի;կարասի;N;Nb;NUMBs|CASEa
karawtim;karawtecʻaykʻ;կարաւտիմ;կարաւտեցայք;V;V-;PERS2|NUMBp|TENSa|MOODi|VOICp
karawtowtʻiwn;karawtowtʻenē;կարաւտութիւն;կարաւտութենէ;N;Nb;NUMBs|CASEb
karcem;karcein;կարծեմ;կարծեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
karcem;karcicʻēkʻ;կարծեմ;կարծիցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
karcem;karcē;կարծեմ;կարծէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
karcikʻ;karceacʻ;կարծիք;կարծեաց;N;Nb;NUMBp|CASEb
kardam;kardacʻ;կարդամ;կարդաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kardam;kardaycʻen;կարդամ;կարդայցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
karem;karacʻ;կարեմ;կարաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
karem;karacʻin;կարեմ;կարացին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
karem;karacʻin;կարեմ;կարացին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
karem;karascʻen;կարեմ;կարասցեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
karem;karascʻes;կարեմ;կարասցես;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
karem;karein;կարեմ;կարեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
karem;karem;կարեմ;կարեմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
karem;karen;կարեմ;կարեն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
karem;kares;կարեմ;կարես;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
karem;karicʻen;կարեմ;կարիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
karem;karicʻē;կարեմ;կարիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
karem;karē;կարեմ;կարէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
karem;karēkʻ;կարեմ;կարէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
karem;karēr;կարեմ;կարէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
karg;kargaw;կարգ;կարգաւ;N;Nb;NUMBs|CASEi
karg;kargi;կարգ;կարգի;N;Nb;NUMBs|CASEg
kargem;kargeal;կարգեմ;կարգեալ;V;V-;NUMBs|MOODp|CASEn
kargem;kargél;կարգեմ;կարգե՛լ;V;V-;MOODn
kari#2;kari;կարի#2;կարի;D;Df;INFLn
karič;karič;կարիճ;կարիճ;N;Nb;NUMBs|CASEa
karič;karičs;կարիճ;կարիճս;N;Nb;NUMBp|CASEa
karkamem;karkameal;կարկամեմ;կարկամեալ;V;V-;NUMBs|MOODp|CASEn
karoł;karoł;կարող;կարող;A;A-;NUMBs|CASEn
karoł;karół;կարող;կարո՛ղ;A;A-;NUMBs|CASEn
karč;karč;կարճ;կարճ;A;A-;NUMBs|CASEn
katakem;katakescʻi;կատակեմ;կատակեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
katarac;katarac;կատարած;կատարած;N;Nb;NUMBs|CASEn
katarem;katareacʻ;կատարեմ;կատարեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
katarem;katareal;կատարեմ;կատարեալ;V;V-;NUMBs|MOODp|CASEn
katarem;katarecʻin;կատարեմ;կատարեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
katarem;katarel;կատարեմ;կատարել;V;V-;MOODn
katarem;katarelocʻ;կատարեմ;կատարելոց;V;V-;MOODd|CASEn
katarem;katareloy;կատարեմ;կատարելոյ;V;V-;MOODd|CASEa
katarem;katarem;կատարեմ;կատարեմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
katarem;katarescʻi;կատարեմ;կատարեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
katarem;katarescʻin;կատարեմ;կատարեսցին;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICp
katarem;katarescʻín;կատարեմ;կատարեսցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICp
katarem;katarim;կատարեմ;կատարիմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICp
katarowmn;katarowmn;կատարումն;կատարումն;N;Nb;NUMBs|CASEa
katarowmn;katarowmn;կատարումն;կատարումն;N;Nb;NUMBs|CASEn
kawšik;kawšiks;կաւշիկ;կաւշիկս;N;Nb;NUMBp|CASEa
kawšik;kawškacʻ;կաւշիկ;կաւշկաց;N;Nb;NUMBp|CASEg
kaxem;kaxeal;կախեմ;կախեալ;V;V-;NUMBs|MOODp|CASEn
kaxem;kaxecʻin;կախեմ;կախեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kaxem;kaxelocʻ;կախեմ;կախելոց;V;V-;NUMBp|MOODp|CASEb
kaxem;kaxēr;կախեմ;կախէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kayiapʻa;Kayiapʻa;կայիափա;Կայիափա;N;Ne;NUMBs|CASEg
kaysr;kayser;կայսր;կայսեր;N;Nb;NUMBs|CASEd
kaysr;kayser;կայսր;կայսեր;N;Nb;NUMBs|CASEg
kaysr;kayserē;կայսր;կայսերէ;N;Nb;NUMBs|CASEb
kaysr;kaysér;կայսր;կայսե՛ր;N;Nb;NUMBs|CASEg
kazmem;kazmeal;կազմեմ;կազմեալ;V;V-;NUMBs|MOODp|CASEa
kał;kałacʻ;կաղ;կաղաց;A;A-;NUMBp|CASEg
kał;kałkʻ;կաղ;կաղք;A;A-;NUMBp|CASEn
kał;kałs;կաղ;կաղս;A;A-;NUMBp|CASEa
kał;káłs;կաղ;կա՛ղս;A;A-;NUMBp|CASEa
keam;ekeacʻ;կեամ;եկեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
keam;keayr;կեամ;կեայր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
keam;kecʻcʻés;կեամ;կեցցե՛ս;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
keam;kecʻcʻē;կեամ;կեցցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
keam;kecʻcʻḗ;կեամ;կեցցէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
keam;kecʻeal;կեամ;կեցեալ;V;V-;NUMBs|MOODp|CASEn
keankʻ;keankʻ;կեանք;կեանք;N;Nb;NUMBp|CASEn
keankʻ;keans;կեանք;կեանս;N;Nb;NUMBp|CASEa
keankʻ;keans;կեանք;կեանս;N;Nb;NUMBp|CASEl
keankʻ;kenacʻ;կեանք;կենաց;N;Nb;NUMBp|CASEg
kecʻowcʻanem;kecʻowcʻanel;կեցուցանեմ;կեցուցանել;V;V-;MOODn
kecʻowcʻanem;kecʻowcʻanél;կեցուցանեմ;կեցուցանե՛լ;V;V-;MOODn
kecʻowcʻanem;kecʻowcʻin;կեցուցանեմ;կեցուցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kecʻowcʻanem;kecʻowcʻín;կեցուցանեմ;կեցուցի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kecʻowcʻanem;kecʻowscʻḗ;կեցուցանեմ;կեցուսցէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
kendani;kendaneacʻ;կենդանի;կենդանեաց;A;A-;NUMBp|CASEg
kendani;kendani;կենդանի;կենդանի;A;A-;NUMBs|CASEa
kendani;kendani;կենդանի;կենդանի;A;A-;NUMBs|CASEn
kendani;kendaní;կենդանի;կենդանի՛;A;A-;NUMBs|CASEn
kerakowr;kerakowr;կերակուր;կերակուր;N;Nb;NUMBs|CASEa
kerakowr;kerakowr;կերակուր;կերակուր;N;Nb;NUMBs|CASEn
kerakowr;kerakowrs;կերակուր;կերակուրս;N;Nb;NUMBp|CASEa
kerakrem;kerakrḗ;կերակրեմ;կերակրէ՛;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
kerawł;keroł;կերաւղ;կերող;A;A-;NUMBs|CASEn
kełcawor;Kełcawor;կեղծաւոր;Կեղծաւոր;N;Nb;NUMBs|CASEv
kełcawor;Kełcaworkʻ;կեղծաւոր;Կեղծաւորք;N;Nb;NUMBp|CASEv
kełcawor;kełcaworacʻ;կեղծաւոր;կեղծաւորաց;N;Nb;NUMBp|CASEd
kełcawor;kełcaworkʻ;կեղծաւոր;կեղծաւորք;N;Nb;NUMBp|CASEv
kełcaworem;kełcaworeals;կեղծաւորեմ;կեղծաւորեալս;V;V-;NUMBp|MOODp|CASEa
kełcaworowtʻiwn;kełcaworowtʻiwn;կեղծաւորութիւն;կեղծաւորութիւն;N;Nb;NUMBs|CASEn
kin;kanancʻ;կին;կանանց;N;Nb;NUMBp|CASEg
kin;kanaykʻ;կին;կանայք;N;Nb;NUMBp|CASEn
kin;kanays;կին;կանայս;N;Nb;NUMBp|CASEa
kin;kanays;կին;կանայս;N;Nb;NUMBp|CASEl
kin;kin;կին;կին;N;Nb;NUMBs|CASEa
kin;kin;կին;կին;N;Nb;NUMBs|CASEn
kin;kin;կին;կին;N;Nb;NUMBs|CASEv
kin;knoǰ;կին;կնոջ;N;Nb;NUMBs|CASEg
kisamah;kisamah;կիսամահ;կիսամահ;A;A-;NUMBs|CASEa
kocem;kocein;կոծեմ;կոծեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
kocem;kocēr;կոծեմ;կոծէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
korcanem;korcaní;կործանեմ;կործանի՛;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICp
korcanowmn;korcanowmn;կործանումն;կործանումն;N;Nb;NUMBs|CASEn
kornčʻim;koricʻē;կորնչիմ;կորիցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
kornčʻim;kornčʻel;կորնչիմ;կորնչել;V;V-;MOODn
kornčʻim;kornčʻim;կորնչիմ;կորնչիմ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
kornčʻim;kornčʻiǰikʻ;կորնչիմ;կորնչիջիք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
kornčʻim;kornčʻímkʻ;կորնչիմ;կորնչի՛մք;V;V-;PERS1|NUMBp|TENSp|MOODi|VOICp
kornčʻim;kornčʻín;կորնչիմ;կորնչի՛ն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
korowsanem;korowsanel;կորուսանեմ;կորուսանել;V;V-;MOODn
korowsanem;korowsanicʻē;կորուսանեմ;կորուսանիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
korowsanem;korowsanél;կորուսանեմ;կորուսանե՛լ;V;V-;MOODn
korowsanem;korowscʻē;կորուսանեմ;կորուսցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
korowsanem;korowscʻḗ;կորուսանեմ;կորուսցէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
korowsanem;korowseal;կորուսանեմ;կորուսեալ;V;V-;NUMBs|MOODp|CASEa
korowsanem;korowseal;կորուսանեմ;կորուսեալ;V;V-;NUMBs|MOODp|CASEn
korowsanem;korowseloy;կորուսանեմ;կորուսելոյ;V;V-;NUMBs|MOODp|CASEg
korowsanem;korowsi;կորուսանեմ;կորուսի;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
korowsanem;koroys;կորուսանեմ;կորոյս;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
korzem;korzein;կորզեմ;կորզեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
kotor;kotorocʻ;կոտոր;կոտորոց;N;Nb;NUMBp|CASEg
kotorem;kotorecʻin;կոտորեմ;կոտորեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kotorem;kotoreir;կոտորեմ;կոտորեիր;V;V-;PERS2|NUMBs|TENSi|MOODi|VOICa
kowrckʻ;kowrcs;կուրծք;կուրծս;N;Nb;NUMBp|CASEa
kowsowtʻiwn;kowsowtʻenē;կուսութիւն;կուսութենէ;N;Nb;NUMBs|CASEb
kowtem;kowtel;կուտեմ;կուտել;V;V-;MOODn
koxan;koxan;կոխան;կոխան;A;A-;NUMBs|CASEn
koxan;koxán;կոխան;կոխա՛ն;A;A-;NUMBs|CASEn
koxem;koxél;կոխեմ;կոխե՛լ;V;V-;MOODn
koyr;kowracʻ;կոյր;կուրաց;A;A-;NUMBp|CASEd
koyr;kowracʻ;կոյր;կուրաց;A;A-;NUMBp|CASEg
koyr;kowri;կոյր;կուրի;A;A-;NUMBs|CASEd
koyr;koyr;կոյր;կոյր;A;A-;NUMBs|CASEn
koyr;koyrkʻ;կոյր;կոյրք;A;A-;NUMBp|CASEn
koyr;koyrs;կոյր;կոյրս;A;A-;NUMBp|CASEa
koyr;kóyrs;կոյր;կո՛յրս;A;A-;NUMBp|CASEa
koys#1;kowsi;կոյս#1;կուսի;N;Nb;NUMBs|CASEg
koys#1;koys;կոյս#1;կոյս;N;Nb;NUMBs|CASEa
kočʻem;Kočʻeacʻ;կոչեմ;Կոչեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kočʻem;kočʻea;կոչեմ;կոչեա;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
kočʻem;kočʻeacʻ;կոչեմ;կոչեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kočʻem;kočʻeacʻn;կոչեմ;կոչեացն;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kočʻem;kočʻecʻaw;կոչեմ;կոչեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
kočʻem;kočʻecʻeal;կոչեմ;կոչեցեալ;V;V-;NUMBs|MOODp|CASEa
kočʻem;kočʻecʻeal;կոչեմ;կոչեցեալ;V;V-;NUMBs|MOODp|CASEn
kočʻem;kočʻecʻelocʻ;կոչեմ;կոչեցելոց;V;V-;NUMBp|MOODp|CASEb
kočʻem;kočʻein;կոչեմ;կոչեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
kočʻem;kočʻel;կոչեմ;կոչել;V;V-;MOODn
kočʻem;kočʻel;կոչեմ;կոչել;V;V-;NUMBs|MOODp|CASEn
kočʻem;kočʻer;կոչեմ;կոչեր;V;V-;PERS2|NUMBs|TENSp|MOODm|VOICa
kočʻem;kočʻescʻen;կոչեմ;կոչեսցեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
kočʻem;kočʻescʻes;կոչեմ;կոչեսցես;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
kočʻem;kočʻescʻes;կոչեմ;կոչեսցես;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
kočʻem;kočʻescʻi;կոչեմ;կոչեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
kočʻem;kočʻesǰir;կոչեմ;կոչեսջիր;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICp
kočʻem;kočʻi;կոչեմ;կոչի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICp
kočʻem;kočʻicʻē;կոչեմ;կոչիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
kočʻem;kočʻin;կոչեմ;կոչին;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICp
kočʻem;kočʻiscʻis;կոչեմ;կոչիսցիս;V;V-;PERS2|NUMBs|TENSp|MOODs|VOICp
kočʻem;kočʻél;կոչեմ;կոչե՛լ;V;V-;MOODn
kočʻem;kočʻē;կոչեմ;կոչէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
kočʻem;kočʻēkʻ;կոչեմ;կոչէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
kočʻem;kočʻēr;կոչեմ;կոչէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
kočʻem;kočʻēr;կոչեմ;կոչէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICp
kočʻnakan;kočʻnakans;կոչնական;կոչնականս;A;A-;NUMBp|CASEa
kočʻnatēr;kočʻnatēr;կոչնատէր;կոչնատէր;N;Nb;NUMBs|CASEa
kočʻownkʻ;kočʻowns;կոչունք;կոչունս;N;Nb;NUMBp|CASEa
kołmn;kołmambkʻ;կողմն;կողմամբք;N;Nb;NUMBp|CASEi
kołmn;kołmancʻ;կողմն;կողմանց;N;Nb;NUMBp|CASEb
kołmn;kołmans;կողմն;կողմանս;N;Nb;NUMBp|CASEa
kołmn;kołmanē;կողմն;կողմանէ;N;Nb;NUMBs|CASEb
kołmn;kołmn;կողմն;կողմն;N;Nb;INFLn
kołmn;kołmn;կողմն;կողմն;N;Nb;NUMBs|CASEa
krak;krak;կրակ;կրակ;N;Nb;NUMBs|CASEa
krem;kreacʻ;կրեմ;կրեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
krem;krecʻin;կրեմ;կրեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
krtser;krtser;կրտսեր;կրտսեր;A;A-;NUMBs|CASEn
krtser;krtseroy;կրտսեր;կրտսերոյ;A;A-;NUMBs|CASEg
krtser;krtsér;կրտսեր;կրտսե՛ր;A;A-;NUMBs|CASEa
krtʻem;krtʻel;կրթեմ;կրթել;V;V-;MOODn
krčem;krčel;կրճեմ;կրճել;V;V-;MOODn
kr̄acoy;kr̄acoy;կռածոյ;կռածոյ;A;A-;INFLn
kr̄owem;kr̄oweal;կռուեմ;կռուեալ;V;V-;NUMBs|MOODp|CASEn
ktaw;ktaws;կտաւ;կտաւս;N;Nb;NUMBp|CASEa
ktrem;ktrescʻē;կտրեմ;կտրեսցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
ktrem;ktreá;կտրեմ;կտրեա՛;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
ktʻem;ktʻen;կթեմ;կթեն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
kēs;kēs;կէս;կէս;N;Nb;NUMBs|CASEa
kšir̄;kšir̄;կշիռ;կշիռ;N;Nb;NUMBs|CASEa
kʻacʻax;kʻacʻax;քացախ;քացախ;N;Nb;NUMBs|CASEa
kʻahanay;kʻahanay;քահանայ;քահանայ;N;Nb;NUMBs|CASEn
kʻahanay;kʻahanayi;քահանայ;քահանայի;N;Nb;NUMBs|CASEd
kʻahanay;kʻahanayicʻ;քահանայ;քահանայից;N;Nb;NUMBp|CASEd
kʻahanayanam;kʻahanayanal;քահանայանամ;քահանայանալ;V;V-;MOODn
kʻahanayapet;kʻahanayapeti;քահանայապետ;քահանայապետի;N;Nb;NUMBs|CASEg
kʻahanayapet;kʻahanayapeticʻ;քահանայապետ;քահանայապետից;N;Nb;NUMBp|CASEb
kʻahanayapet;kʻahanayapeticʻ;քահանայապետ;քահանայապետից;N;Nb;NUMBp|CASEd
kʻahanayapet;kʻahanayapeticʻ;քահանայապետ;քահանայապետից;N;Nb;NUMBp|CASEg
kʻahanayapet;kʻahanayapetkʻ;քահանայապետ;քահանայապետք;N;Nb;NUMBp|CASEn
kʻahanayapet;kʻahanayapets;քահանայապետ;քահանայապետս;N;Nb;NUMBp|CASEa
kʻahanayapet;kʻahanayapets;քահանայապետ;քահանայապետս;N;Nb;NUMBp|CASEl
kʻahanayapetowtʻiwn;kʻahanayapetowtʻean;քահանայապետութիւն;քահանայապետութեան;N;Nb;NUMBs|CASEl
kʻahanayowtʻiwn;kʻahanayowtʻean;քահանայութիւն;քահանայութեան;N;Nb;NUMBs|CASEg
kʻakem;kʻakeacʻ;քակեմ;քակեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
kʻakem;kʻakecʻicʻ;քակեմ;քակեցից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
kʻakem;kʻakecʻin;քակեմ;քակեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
kʻaktem;kʻaktescʻi;քակտեմ;քակտեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
kʻan.z-;kʻan.z;քան.զ-;քան.զ;D;Df;INFLn
kʻan.z-;kʻan.z;քան.զ-;քան.զ;R;R-;INFLn
kʻan.z;kʻan.z;քան.զ;քան.զ;D;Df;INFLn
kʻan;kʻan;քան;քան;D;Df;INFLn
kʻani;kʻani;քանի;քանի;A;A-;NUMBs|CASEa
kʻani;kʻani;քանի;քանի;A;A-;NUMBs|CASEn
kʻani;kʻaní;քանի;քանի՛;A;A-;NUMBs|CASEn
kʻanicʻs;kʻanicʻs;քանիցս;քանիցս;A;A-;NUMBp|CASEa
kʻanzi;Kʻanzi;քանզի;Քանզի;G;G-;INFLn
kʻanzi;kʻanzi;քանզի;քանզի;C;C-;INFLn
kʻanzi;kʻanzi;քանզի;քանզի;G;G-;INFLn
kʻar;kʻar;քար;քար;N;Nb;NUMBs|CASEa
kʻar;kʻar;քար;քար;N;Nb;NUMBs|CASEn
kʻar;kʻarancʻ;քար;քարանց;N;Nb;NUMBp|CASEb
kʻar;kʻari;քար;քարի;N;Nb;NUMBs|CASEd
kʻar;kʻari;քար;քարի;N;Nb;NUMBs|CASEg
kʻar;kʻari;քար;քարի;N;Nb;NUMBs|CASEl
kʻar;kʻarínkʻ;քար;քարի՛նք;N;Nb;NUMBp|CASEn
kʻarkoc;kʻarkoc;քարկոծ;քարկոծ;A;A-;NUMBs|CASEa
kʻarkoc;kʻarkóc;քարկոծ;քարկո՛ծ;A;A-;NUMBs|CASEa
kʻarozem;kʻarozel;քարոզեմ;քարոզել;V;V-;MOODn
kʻarozem;kʻarozescʻí;քարոզեմ;քարոզեսցի՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
kʻarozem;kʻarozél;քարոզեմ;քարոզե՛լ;V;V-;MOODn
kʻarozem;kʻarozēr;քարոզեմ;քարոզէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
